YYYY/MM/DD_HH:MM:SS,Block Position [ft],Surface Rotation [rpm],Flow In [gpm],Hook Load [klb],Bit Depth [ft],ROP [fph],Activity
2021-02-08 07:54:22+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:23+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:24+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:25+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:26+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:27+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:28+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:29+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:30+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:31+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:32+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:33+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:34+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:35+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:36+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:37+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:38+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:39+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:40+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:41+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:42+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:43+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:44+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:45+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:46+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:47+00:00,178.1,0.0,0.0,55.7,250.0,0.0,
2021-02-08 07:54:48+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:49+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:50+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:51+00:00,178.1,0.03,0.0,55.7,250.0,0.0,
2021-02-08 07:54:52+00:00,178.1,0.03,0.0,55.8,250.0,0.0,
2021-02-08 07:54:53+00:00,178.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:54:54+00:00,178.5,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:54:55+00:00,178.8,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:54:56+00:00,179.2,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:54:57+00:00,179.6,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:54:58+00:00,180.0,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:54:59+00:00,180.0,0.03,0.0,56.7,250.0,0.0,
2021-02-08 07:55:00+00:00,180.3,0.03,0.0,56.8,250.0,0.0,
2021-02-08 07:55:01+00:00,180.3,0.03,0.0,56.7,250.0,0.0,
2021-02-08 07:55:02+00:00,180.3,0.0,0.0,56.5,250.0,0.0,
2021-02-08 07:55:03+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:04+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:05+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:06+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:07+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:08+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:09+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:10+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:11+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:12+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:13+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:14+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:15+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:16+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:17+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:18+00:00,180.3,0.03,0.0,56.5,250.0,0.0,
2021-02-08 07:55:19+00:00,180.4,0.03,0.0,56.8,250.0,0.0,
2021-02-08 07:55:20+00:00,180.6,0.03,0.0,56.7,250.0,0.0,
2021-02-08 07:55:21+00:00,180.8,0.03,0.0,56.8,250.0,0.0,
2021-02-08 07:55:22+00:00,180.7,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:23+00:00,180.7,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:24+00:00,180.9,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:25+00:00,181.2,0.03,0.0,56.9,250.0,0.0,
2021-02-08 07:55:26+00:00,181.2,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:27+00:00,181.1,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:28+00:00,181.1,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:29+00:00,181.1,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:30+00:00,181.1,0.95,0.0,56.6,250.0,0.0,
2021-02-08 07:55:31+00:00,181.1,0.98,0.0,56.6,250.0,0.0,
2021-02-08 07:55:32+00:00,181.1,0.98,0.0,56.6,250.0,0.0,
2021-02-08 07:55:33+00:00,181.1,0.06,0.0,56.5,250.0,0.0,
2021-02-08 07:55:34+00:00,181.1,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:35+00:00,181.1,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:36+00:00,181.1,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:37+00:00,181.0,0.03,0.0,56.7,250.0,0.0,
2021-02-08 07:55:38+00:00,180.7,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:39+00:00,180.5,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:40+00:00,180.5,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:41+00:00,180.3,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:42+00:00,180.2,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:43+00:00,180.0,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:44+00:00,179.9,0.03,0.0,56.7,250.0,0.0,
2021-02-08 07:55:45+00:00,179.9,0.86,0.0,56.6,250.0,0.0,
2021-02-08 07:55:46+00:00,179.9,0.95,0.0,56.7,250.0,0.0,
2021-02-08 07:55:47+00:00,179.9,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:48+00:00,179.8,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:49+00:00,179.7,0.03,0.0,56.6,250.0,0.0,
2021-02-08 07:55:50+00:00,179.6,0.03,0.0,56.7,250.0,0.0,
2021-02-08 07:55:51+00:00,179.6,0.03,0.0,56.7,250.0,0.0,
2021-02-08 07:55:52+00:00,179.4,0.03,0.0,56.7,250.0,0.0,
2021-02-08 07:55:53+00:00,179.4,0.03,0.0,56.4,250.0,0.0,
2021-02-08 07:55:54+00:00,179.3,0.03,0.0,55.8,250.0,0.0,
2021-02-08 07:55:55+00:00,179.2,0.03,0.0,55.6,250.0,0.0,
2021-02-08 07:55:56+00:00,178.9,0.03,0.0,55.5,250.0,0.0,
2021-02-08 07:55:57+00:00,178.7,0.03,0.0,55.5,250.0,0.0,
2021-02-08 07:55:58+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:55:59+00:00,178.4,0.03,0.0,55.3,250.0,0.0,
2021-02-08 07:56:00+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:01+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:02+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:03+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:04+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:05+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:06+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:07+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:08+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:09+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:10+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:11+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:12+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:13+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:14+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:15+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:16+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:17+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:18+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:19+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:20+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:21+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:22+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:23+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:24+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:25+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:26+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:27+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:28+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:29+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:30+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:31+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:32+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:33+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:34+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:35+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:36+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:37+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:38+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:39+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:40+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:41+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:42+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:43+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:44+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:45+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:46+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:47+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:48+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:49+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:50+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:51+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:52+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:53+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:54+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:55+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:56+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:57+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:58+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:56:59+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:00+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:01+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:02+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:03+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:04+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:05+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:06+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:07+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:08+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:09+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:10+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:11+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:12+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:13+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:14+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:15+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:16+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:17+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:18+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:19+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:20+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:21+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:22+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:23+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:24+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:25+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:26+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:27+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:28+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:29+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:30+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:31+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:32+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:33+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:34+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:35+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:36+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:37+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:38+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:39+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:40+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:41+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:42+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:43+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:44+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:45+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:46+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:47+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:48+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:49+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:50+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:51+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:52+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:53+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:54+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:55+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:56+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:57+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:58+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:57:59+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:00+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:01+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:02+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:03+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:04+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:05+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:06+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:07+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:08+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:09+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:10+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:11+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:12+00:00,178.4,0.0,0.0,55.2,250.0,0.0,
2021-02-08 07:58:13+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:14+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:15+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:16+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:17+00:00,178.4,0.0,0.0,55.2,250.0,0.0,
2021-02-08 07:58:18+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:19+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:20+00:00,178.4,0.0,0.0,55.2,250.0,0.0,
2021-02-08 07:58:21+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:22+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:23+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:24+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:25+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:26+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:27+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:28+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:29+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:30+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:31+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:32+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:33+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
2021-02-08 07:58:34+00:00,178.4,0.03,0.0,55.2,250.0,0.0,
